gene_id	gene_name	gene_chr	gene_start	gene_end	gene_strand	gene_length	gene_biotype	gene_description	logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSMUSG00000021285	ENSMUSG00000021285	Ppp1r13b	12	111794891	111874544	-	4952	protein_coding	protein phosphatase 1, regulatory subunit 13B [Source:MGI Symbol;Acc:MGI:1336199]	-0.366164987276685	3.33304075209647	-2.06659837160255	0.0694613384897761	0.291322203556075	-4.11229143424448
ENSMUSG00000055531	ENSMUSG00000055531	Cpsf6	10	117180578	117215920	-	10510	protein_coding	cleavage and polyadenylation specific factor 6 [Source:MGI Symbol;Acc:MGI:1913948]	0.15554398555838	7.40084562661396	2.06628068480854	0.0694968067742508	0.291322203556075	-4.82948891143227
ENSMUSG00000017291	ENSMUSG00000017291	Taok1	11	77419988	77498641	-	12421	protein_coding	TAO kinase 1 [Source:MGI Symbol;Acc:MGI:1914490]	-0.154758210154675	8.1356615174586	-2.06481497536463	0.06966067279005	0.291776803691021	-4.8990747304953
ENSMUSG00000095362	ENSMUSG00000095362	Gm14325	2	177473584	177482129	-	1616	protein_coding	predicted gene 14325 [Source:MGI Symbol;Acc:MGI:3702875]	-0.270902273051013	4.45875508793981	-2.06230717244262	0.0699419087689974	0.292699122252169	-4.33632796953469
ENSMUSG00000031666	ENSMUSG00000031666	Rbl2	8	91796685	91850472	+	7558	protein_coding	RB transcriptional corepressor like 2 [Source:MGI Symbol;Acc:MGI:105085]	-0.251335810979749	5.33009601936852	-2.06093559129864	0.0700961864248977	0.292699122252169	-4.52097903335522
ENSMUSG00000021518	ENSMUSG00000021518	Ptdss1	13	67080894	67146465	+	4294	protein_coding	phosphatidylserine synthase 1 [Source:MGI Symbol;Acc:MGI:1276575]	0.173572978286115	6.54062747232954	2.0606693993769	0.0701261660920123	0.292699122252169	-4.72610348007522
ENSMUSG00000117183	ENSMUSG00000117183	Gm20008	17	22932763	22935918	-	2370	processed_pseudogene	predicted gene, 20008 [Source:MGI Symbol;Acc:MGI:5012193]	-0.422814362961549	3.49715007985626	-2.05969301583735	0.0702362363576242	0.292699122252169	-4.13134413458287
ENSMUSG00000001473	ENSMUSG00000001473	Tubb6	18	67523787	67535819	+	2437	protein_coding	tubulin, beta 6 class V [Source:MGI Symbol;Acc:MGI:1915201]	-0.218691428575306	9.05844569920308	-2.0596729372005	0.0702385016204917	0.292699122252169	-4.95939700977989
ENSMUSG00000035247	ENSMUSG00000035247	Hectd1	12	51790505	51876319	-	14950	protein_coding	HECT domain E3 ubiquitin protein ligase 1 [Source:MGI Symbol;Acc:MGI:2384768]	0.146633668804166	8.08440436684144	2.05925803249459	0.0702853267418963	0.292699122252169	-4.90183947843428
ENSMUSG00000037211	ENSMUSG00000037211	Spry1	3	37694096	37698747	+	2906	protein_coding	sprouty RTK signaling antagonist 1 [Source:MGI Symbol;Acc:MGI:1345139]	0.340020001864434	5.06396616936523	2.05914835188869	0.0702977100492053	0.292699122252169	-4.45190377355245
ENSMUSG00000051586	ENSMUSG00000051586	Mical3	6	120908668	121107959	-	23038	protein_coding	microtubule associated monooxygenase, calponin and LIM domain containing 3 [Source:MGI Symbol;Acc:MGI:2442733]	-0.337034800155605	5.94483332313815	-2.05835132835758	0.0703877598213455	0.292699122252169	-4.6322668354069
ENSMUSG00000003604	ENSMUSG00000003604	Aven	2	112323309	112464918	+	5001	protein_coding	apoptosis, caspase activation inhibitor [Source:MGI Symbol;Acc:MGI:1921518]	0.282420389592916	4.94739468559314	2.05797553349525	0.070430256629365	0.292699122252169	-4.42840676855435
ENSMUSG00000031672	ENSMUSG00000031672	Got2	8	96590762	96615175	-	4824	protein_coding	glutamatic-oxaloacetic transaminase 2, mitochondrial [Source:MGI Symbol;Acc:MGI:95792]	0.146668646238799	7.91979934831152	2.05791763029005	0.0704368068173786	0.292699122252169	-4.89515118105964
ENSMUSG00000038005	ENSMUSG00000038005	Hpf1	8	61343452	61361705	+	4612	protein_coding	histone PARylation factor 1 [Source:MGI Symbol;Acc:MGI:1919862]	0.229717602337643	5.58871462890153	2.05677683337879	0.0705659769795402	0.293004628389021	-4.57135974766034
ENSMUSG00000028028	ENSMUSG00000028028	Alpk1	3	127463959	127574176	-	6868	protein_coding	alpha-kinase 1 [Source:MGI Symbol;Acc:MGI:1918731]	-0.333849625447617	5.24908616696166	-2.05475794244667	0.0707951312788392	0.293724480837737	-4.50267631565584
ENSMUSG00000078190	ENSMUSG00000078190	Dnm3os	1	162045192	162053119	+	7928	lncRNA	dynamin 3, opposite strand [Source:MGI Symbol;Acc:MGI:3052332]	-0.288451346553186	4.91508863072993	-2.05370199984912	0.0709152713134656	0.293991262571178	-4.41922537775397
ENSMUSG00000028937	ENSMUSG00000028937	Acot7	4	152262591	152356312	+	2124	protein_coding	acyl-CoA thioesterase 7 [Source:MGI Symbol;Acc:MGI:1917275]	-0.163637374111226	7.44783872462842	-2.05287681152752	0.0710092938520304	0.294149435193501	-4.86017078448097
ENSMUSG00000030534	ENSMUSG00000030534	Vps33b	7	79919397	79941502	+	3471	protein_coding	vacuolar protein sorting 33B [Source:MGI Symbol;Acc:MGI:2446237]	0.323310270700753	4.34808637048496	2.0523518866792	0.0710691665970602	0.294166007966605	-4.32153686305571
ENSMUSG00000026923	ENSMUSG00000026923	Notch1	2	26347915	26406675	-	14232	protein_coding	notch 1 [Source:MGI Symbol;Acc:MGI:97363]	-0.314224282290227	4.09811697527132	-2.05143553080033	0.0711738023073826	0.294367689825899	-4.25954408756473
ENSMUSG00000030265	ENSMUSG00000030265	Kras	6	145162425	145195965	-	5347	protein_coding	Kirsten rat sarcoma viral oncogene homolog [Source:MGI Symbol;Acc:MGI:96680]	0.17071579198066	7.42849455996187	2.05004160575532	0.0713332544756194	0.294412266490319	-4.85859565358693
ENSMUSG00000040481	ENSMUSG00000040481	Bptf	11	106923907	107022953	-	14081	protein_coding	bromodomain PHD finger transcription factor [Source:MGI Symbol;Acc:MGI:2444008]	0.142103284351813	7.84742742315263	2.04904264134319	0.0714477382012575	0.294412266490319	-4.89980645880485
ENSMUSG00000020022	ENSMUSG00000020022	Ndufa12	10	94034582	94057305	+	1569	protein_coding	NADH:ubiquinone oxidoreductase subunit A12 [Source:MGI Symbol;Acc:MGI:1913664]	-0.599468090492907	5.1416016403922	-2.04897366763441	0.0714556492761568	0.294412266490319	-4.52033093957583
ENSMUSG00000024067	ENSMUSG00000024067	Dpy30	17	74606469	74630939	-	1146	protein_coding	dpy-30, histone methyltransferase complex regulatory subunit [Source:MGI Symbol;Acc:MGI:1913560]	0.238989451366585	4.82262781405958	2.04862838302113	0.0714952650453603	0.294412266490319	-4.42124796451617
ENSMUSG00000105692	ENSMUSG00000105692	Gm43737	3	89117732	89120471	+	2740	TEC	predicted gene 43737 [Source:MGI Symbol;Acc:MGI:5663874]	-0.469483908357629	3.27629370393939	-2.04858590230355	0.0715001404735289	0.294412266490319	-4.09121732658215
ENSMUSG00000001999	ENSMUSG00000001999	Blvra	2	126912585	126939004	+	2446	protein_coding	biliverdin reductase A [Source:MGI Symbol;Acc:MGI:88170]	-0.274184074453183	4.8484874408893	-2.04841208175809	0.0715200928473159	0.294412266490319	-4.44536877770683
ENSMUSG00000001173	ENSMUSG00000001173	Ocrl	X	47001264	47054745	+	9486	protein_coding	OCRL, inositol polyphosphate-5-phosphatase [Source:MGI Symbol;Acc:MGI:109589]	0.183896118946386	6.54824782664507	2.04776977563429	0.0715938678523526	0.29448571425206	-4.74784320701226
ENSMUSG00000024493	ENSMUSG00000024493	Lars	18	42335363	42395259	-	5368	protein_coding	leucyl-tRNA synthetase [Source:MGI Symbol;Acc:MGI:1913808]	0.131366478266961	8.82825615879387	2.04658053659307	0.0717306566593285	0.29481803849443	-4.96641496153605
ENSMUSG00000001445	ENSMUSG00000001445	Mrpl10	11	96932386	96940039	+	1708	protein_coding	mitochondrial ribosomal protein L10 [Source:MGI Symbol;Acc:MGI:1333801]	-0.180027587200412	6.01823761037101	-2.04532158918852	0.071875737414021	0.294855139506777	-4.6694416077779
ENSMUSG00000014353	ENSMUSG00000014353	Tmem87b	2	128660038	128696181	+	8395	protein_coding	transmembrane protein 87B [Source:MGI Symbol;Acc:MGI:1919727]	0.274075017705709	5.87712071072963	2.04427481107468	0.0719965827019159	0.294855139506777	-4.64643221310392
ENSMUSG00000043866	ENSMUSG00000043866	Taf10	7	105388600	105393568	-	4584	protein_coding	TATA-box binding protein associated factor 10 [Source:MGI Symbol;Acc:MGI:1346320]	0.304956692586873	5.35235754129606	2.04418245007988	0.072007254692493	0.294855139506777	-4.55440579024985
ENSMUSG00000035504	ENSMUSG00000035504	Reep6	10	80165787	80172275	+	2506	protein_coding	receptor accessory protein 6 [Source:MGI Symbol;Acc:MGI:1917585]	-0.429347564490774	3.02911709238131	-2.04346326590686	0.0720904059728143	0.294855139506777	-4.12328420901624
ENSMUSG00000021610	ENSMUSG00000021610	Clptm1l	13	73752125	73768724	+	3068	protein_coding	CLPTM1-like [Source:MGI Symbol;Acc:MGI:2442892]	0.139368669847504	8.16639407076721	2.04276596202443	0.0721711156397568	0.294855139506777	-4.93697680366474
ENSMUSG00000027508	ENSMUSG00000027508	Pag1	3	9752539	9898739	-	9580	protein_coding	phosphoprotein associated with glycosphingolipid microdomains 1 [Source:MGI Symbol;Acc:MGI:2443160]	0.432639884378622	3.239051184294	2.04258863036062	0.0721916548054026	0.294855139506777	-4.08379427461159
ENSMUSG00000018906	ENSMUSG00000018906	P4ha2	11	53990921	54022491	+	6239	protein_coding	procollagen-proline, 2-oxoglutarate 4-dioxygenase (proline 4-hydroxylase), alpha II polypeptide [Source:MGI Symbol;Acc:MGI:894286]	0.167276975607103	8.26715447304936	2.04233574875348	0.0722209541490238	0.294855139506777	-4.94218817952093
ENSMUSG00000046230	ENSMUSG00000046230	Vps13a	19	16592730	16758297	-	17801	protein_coding	vacuolar protein sorting 13A [Source:MGI Symbol;Acc:MGI:2444304]	-0.173928305847086	6.48803557225531	-2.04221581979667	0.0722348533426266	0.294855139506777	-4.7453294476305
ENSMUSG00000002365	ENSMUSG00000002365	Snx9	17	5891604	5982229	+	3617	protein_coding	sorting nexin 9 [Source:MGI Symbol;Acc:MGI:1913866]	0.25559762856441	8.00640209748894	2.04204279534134	0.0722549105832309	0.294855139506777	-4.92113657134992
ENSMUSG00000039747	ENSMUSG00000039747	Orai2	5	136176313	136199567	-	6077	protein_coding	ORAI calcium release-activated calcium modulator 2 [Source:MGI Symbol;Acc:MGI:2443195]	-0.251088334952299	4.87254484275053	-2.04089963735182	0.0723875617004324	0.294855139506777	-4.44222780620064
ENSMUSG00000032409	ENSMUSG00000032409	Atr	9	95739650	95833834	+	23629	protein_coding	ataxia telangiectasia and Rad3 related [Source:MGI Symbol;Acc:MGI:108028]	0.186363208950125	6.01377404121324	2.0408089995854	0.0723980892445423	0.294855139506777	-4.66866574628411
ENSMUSG00000026421	ENSMUSG00000026421	Csrp1	1	135647799	135679970	+	1956	protein_coding	cysteine and glycine-rich protein 1 [Source:MGI Symbol;Acc:MGI:88549]	-0.157204925500391	9.23319480486122	-2.04054814152068	0.0724283960299013	0.294855139506777	-4.9913278523293
ENSMUSG00000003099	ENSMUSG00000003099	Ppp5c	7	16738565	16761849	-	3136	protein_coding	protein phosphatase 5, catalytic subunit [Source:MGI Symbol;Acc:MGI:102666]	0.209851846101017	6.58939116463797	2.04020751027982	0.0724679893147487	0.294855139506777	-4.75532467410008
ENSMUSG00000022724	ENSMUSG00000022724	Riox2	16	59292138	59312824	+	5290	protein_coding	ribosomal oxygenase 2 [Source:MGI Symbol;Acc:MGI:1914264]	0.205114578788029	5.24371209775549	2.03972831541245	0.0725237237723222	0.294855139506777	-4.5459206132141
ENSMUSG00000027335	ENSMUSG00000027335	Adra1d	2	131387770	131404203	-	1899	protein_coding	adrenergic receptor, alpha 1d [Source:MGI Symbol;Acc:MGI:106673]	0.301635919657249	4.82127915801652	2.03783163775841	0.0727447281329985	0.295260606916588	-4.45322584244425
ENSMUSG00000022528	ENSMUSG00000022528	Hes1	16	29883202	29886614	+	2037	protein_coding	hes family bHLH transcription factor 1 [Source:MGI Symbol;Acc:MGI:104853]	0.31163807715375	5.24182503477359	2.03762012229861	0.0727694143811106	0.295260606916588	-4.5395371957419
ENSMUSG00000026520	ENSMUSG00000026520	Pycr2	1	180731858	180735653	+	2958	protein_coding	pyrroline-5-carboxylate reductase family, member 2 [Source:MGI Symbol;Acc:MGI:1277956]	0.201772193772149	5.8211158381016	2.0368485514007	0.0728595337024219	0.295260606916588	-4.65314204046355
ENSMUSG00000063659	ENSMUSG00000063659	Zbtb18	1	177269917	177278330	+	6138	protein_coding	zinc finger and BTB domain containing 18 [Source:MGI Symbol;Acc:MGI:1353609]	0.208017775270118	5.87244714178718	2.036671170538	0.0728802669073761	0.295260606916588	-4.65422761959414
ENSMUSG00000024844	ENSMUSG00000024844	Banf1	19	5414666	5417196	-	1496	protein_coding	BAF nuclear assembly factor 1 [Source:MGI Symbol;Acc:MGI:1346330]	0.201082264676201	7.36921369071086	2.03646943624107	0.0729038535596513	0.295260606916588	-4.87090929909616
ENSMUSG00000030282	ENSMUSG00000030282	Cmas	6	142702412	142721440	+	4713	protein_coding	cytidine monophospho-N-acetylneuraminic acid synthetase [Source:MGI Symbol;Acc:MGI:1337124]	-0.176131364139852	6.01459835375361	-2.034104541288	0.0731809031748855	0.295755202204933	-4.6877505319323
ENSMUSG00000040374	ENSMUSG00000040374	Pex2	3	5625248	5641299	-	2270	protein_coding	peroxisomal biogenesis factor 2 [Source:MGI Symbol;Acc:MGI:107486]	0.220678754314916	5.63048772400654	2.03363272116063	0.0732362982344574	0.295755202204933	-4.62620821134262
ENSMUSG00000031928	ENSMUSG00000031928	Mre11a	9	14695950	14748419	+	5927	protein_coding	MRE11A homolog A, double strand break repair nuclease [Source:MGI Symbol;Acc:MGI:1100512]	0.181692694689756	6.1887312302694	2.0334382183185	0.0732591459830639	0.295755202204933	-4.7102971149769
ENSMUSG00000021671	ENSMUSG00000021671	Poc5	13	96524802	96554245	+	6251	protein_coding	POC5 centriolar protein [Source:MGI Symbol;Acc:MGI:1914713]	-0.223995056975002	5.08587049337826	-2.03318818335491	0.0732885270052732	0.295755202204933	-4.52127618812617
ENSMUSG00000061286	ENSMUSG00000061286	Exosc5	7	25358589	25370793	+	6268	protein_coding	exosome component 5 [Source:MGI Symbol;Acc:MGI:107889]	0.284058408471773	4.84645805304806	2.03303234448227	0.0733068449909663	0.295755202204933	-4.46097275100323
ENSMUSG00000066191	ENSMUSG00000066191	Anks6	4	47015669	47057427	-	5358	protein_coding	ankyrin repeat and sterile alpha motif domain containing 6 [Source:MGI Symbol;Acc:MGI:1922941]	0.363513855636864	3.41366566294083	2.03169386320524	0.0734643571468809	0.296034445386992	-4.14165716592336
ENSMUSG00000096617	ENSMUSG00000096617	Gm5559	5	96009573	96010574	+	1002	processed_pseudogene	predicted gene 5559 [Source:MGI Symbol;Acc:MGI:3779498]	0.350069519457534	4.09982174395155	2.0314325604876	0.0734951450865523	0.296034445386992	-4.27355007602378
ENSMUSG00000019055	ENSMUSG00000019055	Plod1	4	147994210	148021224	-	6765	protein_coding	procollagen-lysine, 2-oxoglutarate 5-dioxygenase 1 [Source:MGI Symbol;Acc:MGI:99907]	0.178053333541531	8.07097705224528	2.03101186308201	0.0735447397086773	0.296034445386992	-4.94701392312959
ENSMUSG00000002015	ENSMUSG00000002015	Bcap31	X	72729784	72759781	-	1219	protein_coding	B cell receptor associated protein 31 [Source:MGI Symbol;Acc:MGI:1350933]	-0.184334575594541	8.06484248144897	-2.03011207968315	0.0736509200838078	0.296235366112489	-4.94757768911105
ENSMUSG00000036099	ENSMUSG00000036099	Vezt	10	93775027	93871679	-	20631	protein_coding	vezatin, adherens junctions transmembrane protein [Source:MGI Symbol;Acc:MGI:2143698]	0.23376140389852	5.61756623275858	2.02863736588332	0.0738252644262523	0.296709936797113	-4.62386263768102
ENSMUSG00000031823	ENSMUSG00000031823	Zdhhc7	8	120807629	120828221	-	3677	protein_coding	zinc finger, DHHC domain containing 7 [Source:MGI Symbol;Acc:MGI:2142662]	0.209737336505377	5.87976794089997	2.02614858074553	0.0741203936913136	0.297668857959394	-4.67426399111034
ENSMUSG00000060981	ENSMUSG00000060981	H4c8	13	23715220	23715689	+	470	protein_coding	H4 clustered histone 8 [Source:MGI Symbol;Acc:MGI:2448427]	-1.33033562573757	-0.862268500411368	-2.02504967475974	0.0742510660788816	0.297966358921731	-4.08346834394912
ENSMUSG00000079470	ENSMUSG00000079470	Utp14b	1	78635755	78649229	+	7679	protein_coding	UTP14B small subunit processome component [Source:MGI Symbol;Acc:MGI:2445092]	0.30880620964237	4.05332053121585	2.02424439626831	0.0743469631568083	0.29812396117334	-4.27756719138408
ENSMUSG00000002052	ENSMUSG00000002052	Supt6	11	78097572	78136813	-	7095	protein_coding	SPT6, histone chaperone and transcription elongation factor [Source:MGI Symbol;Acc:MGI:107726]	-0.180994339528882	8.30586518199511	-2.02333677771207	0.0744551899204797	0.298330726736169	-4.97467924182252
ENSMUSG00000006360	ENSMUSG00000006360	Crip1	12	113109936	113117499	+	2280	protein_coding	cysteine-rich protein 1 (intestinal) [Source:MGI Symbol;Acc:MGI:88501]	-0.37969171619179	4.84820202479668	-2.0219776384677	0.0746175398662044	0.29875316832322	-4.50905404258176
ENSMUSG00000023022	ENSMUSG00000023022	Lima1	15	99676351	99773337	-	7608	protein_coding	LIM domain and actin binding 1 [Source:MGI Symbol;Acc:MGI:1920992]	0.128137520635152	9.7695103296339	2.02150474985867	0.0746741062703434	0.29875316832322	-5.04301517426751
ENSMUSG00000028811	ENSMUSG00000028811	Yars	4	129083553	129113400	+	5943	protein_coding	tyrosyl-tRNA synthetase [Source:MGI Symbol;Acc:MGI:2147627]	0.148332865104655	7.89504044225474	2.01947164442199	0.0749177729692079	0.29950043635754	-4.95125325994349
ENSMUSG00000035954	ENSMUSG00000035954	Dock4	12	40495951	40896873	+	22923	protein_coding	dedicator of cytokinesis 4 [Source:MGI Symbol;Acc:MGI:1918006]	-0.284102918658909	4.40085452971497	-2.01854819428513	0.0750286996844282	0.299716315507219	-4.36022348364238
ENSMUSG00000017386	ENSMUSG00000017386	Traf4	11	78049325	78056415	-	3292	protein_coding	TNF receptor associated factor 4 [Source:MGI Symbol;Acc:MGI:1202880]	-0.171804501141606	6.17481870587424	-2.01694262935231	0.0752219384781964	0.300260429179457	-4.73520058753326
ENSMUSG00000054555	ENSMUSG00000054555	Adam12	7	133484928	133833875	-	10573	protein_coding	a disintegrin and metallopeptidase domain 12 (meltrin alpha) [Source:MGI Symbol;Acc:MGI:105378]	0.212473737038856	8.94823324562586	2.01559098812695	0.0753849859685922	0.300683296306544	-5.02070073464281
ENSMUSG00000020827	ENSMUSG00000020827	Mink1	11	70453707	70505309	+	6286	protein_coding	misshapen-like kinase 1 (zebrafish) [Source:MGI Symbol;Acc:MGI:1355329]	-0.164997894795725	6.19395865232006	-2.01204170059256	0.0758147481808854	0.302048665369708	-4.75385181654022
ENSMUSG00000024940	ENSMUSG00000024940	Ltbp3	19	5790932	5808560	+	9069	protein_coding	latent transforming growth factor beta binding protein 3 [Source:MGI Symbol;Acc:MGI:1101355]	-0.143536056926774	8.19782019810631	-2.0117383850518	0.0758515835616144	0.302048665369708	-4.98584329990022
ENSMUSG00000023944	ENSMUSG00000023944	Hsp90ab1	17	45878701	45884197	-	2999	protein_coding	heat shock protein 90 alpha (cytosolic), class B member 1 [Source:MGI Symbol;Acc:MGI:96247]	0.189889444756889	11.8852122664775	2.01134479040935	0.0758994082211061	0.302048665369708	-5.08985542860126
ENSMUSG00000028035	ENSMUSG00000028035	Dnajb4	3	151884148	151915939	-	8765	protein_coding	DnaJ heat shock protein family (Hsp40) member B4 [Source:MGI Symbol;Acc:MGI:1914285]	-0.154207242834677	7.32009152122418	-2.01025246593002	0.0760322851131079	0.302348928338756	-4.89434373532339
ENSMUSG00000057541	ENSMUSG00000057541	Pus7	5	23945646	23988709	-	8289	protein_coding	pseudouridylate synthase 7 [Source:MGI Symbol;Acc:MGI:1925947]	0.159582915897731	6.56421840822877	2.00952990093445	0.0761203046833326	0.302470493703959	-4.81410058613286
ENSMUSG00000016918	ENSMUSG00000016918	Sulf1	1	12762501	12931416	+	11294	protein_coding	sulfatase 1 [Source:MGI Symbol;Acc:MGI:2138563]	-0.237203366082593	8.08427122112075	-2.0082546723661	0.0762758853991793	0.302860133202624	-4.93575418967863
